dmw_id	gene	rho	p_value	fdr
dmw=15566	AT4G19170	1.0768637280149933	0.021831964617406625	0.07793503648306783
dmw=15577	AT4G19270	0.10726564810511671	0.640842272915809	0.8096237768936352
dmw=15637	AT4G20170	0.1700353366911188	0.48610597342522244	0.690101890596732
dmw=15639	AT4G20270	-0.8354269704988717	7.027817846712702e-06	0.00018245915038561186
dmw=15649	AT4G20360	-0.47765949778086003	0.32843754273752057	0.5457663091768271
dmw=15663	AT4G20650	0.4192720227552649	0.32549697288287927	0.5416414040388614
dmw=15664	AT4G20670	-0.03837766949472135	0.87369539881349	0.9373567542120625
dmw=15665	AT4G20700	0.3121316810144011	0.3216162523410732	0.537522587503348
dmw=15667	AT4G20735	0.09007309350952866	0.5673640443723373	0.7589575669817323
dmw=15671	AT4G20800	0.10990556606379628	0.497713166479829	0.7025192740657816
dmw=15672	AT4G20830	-0.5596775443196785	0.008581505485020869	0.03736910899150932
dmw=15693	AT4G20953	-0.37086402440342997	0.09529366801669656	0.23561641852981094
dmw=15697	AT4G21060	0.1993162062897132	0.25147948751978055	0.4512965240229824
dmw=15718	AT4G21270	-0.33862693593358095	0.09323555033894364	0.2322378414122166
dmw=15745	AT4G21510	-1.0304424765822267	0.02886026751206118	0.0957567278796162
dmw=15759	AT4G21550	0.3689381462731286	0.10494033949247175	0.2536746789306207
dmw=15796	AT4G21990	-0.0032591620930186084	0.985848901805311	0.9931275237218392
dmw=15819	AT4G22410	0.6747688361967072	0.03091074417034336	0.10149303166091349
dmw=15822	AT4G22430	0.17758570356334294	0.6167531170248687	0.7938918529418645
dmw=15824	AT4G22475	-0.1598367476746011	0.38916518205543726	0.6066617198853667
dmw=15831	AT4G22730	-0.7318018666090853	0.00022841084164402584	0.00231808688875094
dmw=15865	AT4G23080	0.07462436398199425	0.7716402682271599	0.8916302441580148
dmw=15869	AT4G23130	-0.8168808740449851	4.869654460548684e-05	0.000776615023058933
dmw=15881	AT4G23250	-0.6297806440031041	0.01795860432580016	0.0664251991327789
dmw=16083	AT4G25970	-0.5162174653778256	0.03177684786408717	0.10302773864376824
dmw=16092	AT4G26150	-0.9773520796643	0.015176911765689737	0.05860769700712892
dmw=16124	AT4G26600	-0.3396363683582386	0.0742197352406541	0.19268886865861148
dmw=16169	AT4G27010	-0.6569172499248821	0.0017509876854735543	0.010914786181530583
dmw=16172	AT4G27030	-0.5491802452613055	0.10067930224221418	0.24579360467880518
dmw=16174	AT4G07765	-0.30182053711629325	0.3892910710665056	0.6066617198853667
dmw=16202	AT4G27500	-0.10219475298014256	0.6084697118681726	0.7881865044030758
dmw=16204	AT4G27570	-0.3302059861604968	0.17808983971259001	0.3608817213977897
dmw=16292	AT4G28650	-0.24103639361531856	0.3058497217949912	0.5137940606898074
dmw=16295	AT4G28680	-0.23317533451807082	0.4000260629363165	0.6179018934412537
dmw=16355	AT4G29730	0.17163875785174618	0.5165815730699439	0.7143718150111387
dmw=16358	AT4G29780	-0.2604956449457697	0.20967522333896244	0.4010610190969562
dmw=16409	AT4G30150	-0.6291274014182263	0.005355145734641878	0.02673219090300905
dmw=16420	AT4G30340	-0.73352318903162	7.979085196152866e-05	0.0011262432897558299
dmw=16421	AT4G30350	-0.5613212960715023	0.00012959089701265546	0.0015601727601131463
dmw=16425	AT4G30400	-0.8842722690202603	7.77176338377275e-07	3.6390985850764876e-05
dmw=16442	AT4G30710	0.13931132731072446	0.3561433122434646	0.5769709596767474
dmw=16509	AT4G31210	0.17017445360596384	0.2997960088307343	0.5066975989158843
dmw=16544	AT4G31590	-0.3901518618904527	0.04813364552244126	0.14006662725487648
dmw=16608	AT4G32420	0.11116451469108891	0.7900012799017839	0.9015999737169059
dmw=16723	AT4G33400	0.23548145852119745	0.0656722829495261	0.17724299661981988
dmw=16784	AT4G34110	-0.04056972169567797	0.8806077174998455	0.9403358931215742
dmw=16789	AT4G34140	-0.4006146152835838	0.028929760621610436	0.0957567278796162
dmw=16790	AT4G34140	-0.539404420495674	0.03128820235900169	0.1024584333249442
dmw=16823	AT4G34510	0.0814829006447719	0.6008317905235375	0.7807634272623324
dmw=16831	AT4G34710	-0.21285084135309193	0.25746025987542337	0.45754153274532544
dmw=16844	AT4G35090	-1.3600456085710708	0.0005083705821687304	0.0042758840746794586
dmw=16911	AT4G36050	0.7048115977536522	0.0016898105819379843	0.010683348269197342
dmw=16939	AT4G36210	0.043584094417599625	0.8197843433247485	0.9157799225085341
dmw=16946	AT4G36360	-0.580848258670965	0.008457302464851728	0.03709131223870687
dmw=16952	AT4G36460	0.04308812268901162	0.8207126354823187	0.9157799225085341
dmw=16977	AT4G36760	0.4219926788071886	0.16792295202525492	0.3496170527277455
dmw=16977	AT4G36770	0.21763066703162345	0.44785373879583634	0.6602213580327576
dmw=16982	AT4G36910	-0.2609385313588338	0.1764831087957319	0.3594050706486878
dmw=17003	AT4G37270	0.7682392974007185	0.016304713560352204	0.06256933828785158
dmw=17016	AT4G37550	-0.9165505007697503	0.0006796459803791488	0.005527187178182747
dmw=17020	AT4G37610	-0.6498260097470366	0.03475382293848309	0.1097112970911497
dmw=17038	AT4G37980	-1.1734370350166716	0.006818855179965188	0.03171800818559565
dmw=17080	AT4G38370	0.08808056267444353	0.729750717741825	0.8683467842896909
dmw=17094	AT4G38545	-0.16555176587611295	0.5331320582041752	0.7266217175080213
dmw=17096	AT4G38552	0.5887579074231564	0.21144231624539833	0.4025599447276731
dmw=17096	AT4G38550	-0.4091125041807784	0.11349694985934086	0.2685438428271109
dmw=17113	AT4G38780	-0.26078716855809553	0.16122911215711322	0.34077340745083484
dmw=17138	AT4G39160	0.10806229551725159	0.6583167910650607	0.8240703561956111
dmw=17143	AT4G39280	0.27290921953166153	0.4492551779826003	0.6607010282187223
dmw=17145	AT4G39330	-0.9220297758871951	4.208747526798085e-05	0.0006990320174120782
dmw=17162	AT4G39420	-0.5180783948008993	0.12302861649080224	0.282919739795328
dmw=17188	AT4G39980	-0.6300869693296469	0.004119048664245663	0.021163982258132527
dmw=17403	AT5G04267	-0.7312684012275164	0.005145992340652642	0.02579297385437324
dmw=19142	AT5G24655	-0.14280571041521523	0.7071722406675711	0.8551431937199286
dmw=19156	AT5G24740	-0.1526907138632955	0.6756106376498485	0.8347907348210878
dmw=19193	AT5G25000	-0.04209936760328249	0.808019129721211	0.9094844099886775
dmw=19457	AT5G04435	0.24164331873200717	0.23842746985423918	0.4356201559364824
dmw=19532	AT5G28410	-0.09901052193797959	0.6276683830010836	0.8015516350777849
dmw=19690	AT5G04945	-1.016524798325141	0.12391866200590013	0.2844066977646169
dmw=20142	AT5G05475	-0.4766000075128956	0.4182666573914926	0.6349251270888843
dmw=20217	AT5G05625	-0.23990814033445446	0.22069057304324596	0.41510852052958236
dmw=20250	AT5G05755	-0.2032571565743958	0.2556713911322056	0.4570079596948304
dmw=20290	AT5G38865	-0.6057606747453601	0.0026475724337182245	0.01526393872584967
dmw=20622	AT5G43064	-0.16494240494354506	0.6332817330682267	0.8050413749562964
dmw=20880	AT5G06765	0.0967186897297717	0.5906137355911194	0.7718534580600158
dmw=20942	AT5G46825	-0.08589763836276039	0.7019766724706136	0.8538376108794961
dmw=20950	AT5G46970	-0.47974523246821366	0.20669180418064637	0.39721054074152384
dmw=21587	AT5G08225	-0.334287365197909	0.14793269704479364	0.31814597543083467
dmw=21819	AT5G57760	-0.8946572544654181	7.621737823462006e-05	0.0010883132613036446
dmw=21819	AT5G57770	-0.6545660808365822	0.010627484980100462	0.04500190191573575
dmw=17196	AT5G01090	-0.16486728609265863	0.5793518937405204	0.7657479448147133
dmw=17205	AT5G01230	-0.2466234487148094	0.27860217959998795	0.48459415941754275
dmw=17343	AT5G03490	-0.1928654186881951	0.6415056810072268	0.8096289581468392
dmw=17356	AT5G03660	0.6557552071095467	0.3322758348740579	0.5491719047447416
dmw=17410	AT5G04290	0.011423515534262114	0.9649720816099148	0.9874880968474794
dmw=17430	AT5G04540	0.5983954895293693	0.0712401645533751	0.18732959758360734
dmw=17457	AT5G04850	0.1582934930073207	0.41737302109498564	0.6349251270888843
dmw=17459	AT5G04870	-0.3628826411264036	0.068830527890447	0.1825569940593281
dmw=17489	AT5G05180	-0.09877900476991587	0.7136975369556675	0.8567161049673115
dmw=17502	AT5G01055	-0.3929011357276196	0.21769357882338528	0.4119071106242174
dmw=17526	AT5G05590	-0.02766617473190678	0.8854492242668717	0.9437881071530343
dmw=17537	AT5G05730	-0.5256163419402978	0.0268136033639955	0.09095885340051511
dmw=17563	AT5G06100	-0.2454254395926241	0.5908324516094584	0.7718534580600158
dmw=17578	AT5G06170	-0.5991782084948145	0.019460386599944327	0.0708275718496007
dmw=17589	AT5G06265	-0.05628898459065188	0.9010206668240855	0.9530175528509708
dmw=17591	AT5G06280	1.3802359088396317	0.00011414967062406414	0.0014601645367328206
dmw=17625	AT5G06700	-0.1906471238699903	0.42026160003185997	0.6371373393075606
dmw=17677	AT5G07400	-0.07621877530040086	0.5809566142460345	0.7657479448147133
dmw=17680	AT5G07590	-0.4869129519877822	0.03862643480497687	0.12008420744433317
dmw=17789	AT5G08520	-0.6287241522726632	0.049875586969633595	0.14377281877631468
dmw=17859	AT5G09660	-1.098681742702808	8.627483531671707e-08	8.149653674532967e-06
dmw=17870	AT5G09860	0.45563360311349843	0.036975702895705724	0.11551416691142057
dmw=17871	AT5G09870	-0.508549274742712	0.013835763276692364	0.05480747517347814
dmw=17888	AT5G10200	0.2805191380013553	0.12243527451005703	0.282919739795328
dmw=17895	AT5G10340	0.3513804232937327	0.07546812168685532	0.19469507023415616
dmw=17907	AT5G10480	-0.6991582775107104	0.001652076216782946	0.010511655928546413
dmw=17949	AT5G10965	-0.0336339644665733	0.8709880445490068	0.9373567542120625
dmw=18030	AT5G11790	-0.34936945922396884	0.11907074514328271	0.27851214292562126
dmw=18032	AT5G11790	-0.43218811189597406	0.034201531915127203	0.10880694609268449
dmw=18048	AT5G11960	0.7096832128612015	0.2938637827537932	0.4984319409138923
dmw=18156	AT5G13400	-1.0032873196355452	1.8416690877250867e-06	6.64378709243148e-05
dmw=18186	AT5G13630	-1.088955035815889	0.0007474035697545861	0.00592136505586214
dmw=18187	AT5G13630	-1.0031565744795325	0.023150484024746325	0.08099371618914099
dmw=18194	AT5G13660	-0.5399286693281693	0.008198678155111615	0.03670721812256719
dmw=18203	AT5G13740	0.5907624428829243	0.007131062344405853	0.032767643236080446
dmw=18227	AT5G14050	-0.815001965129177	0.0003872857621651972	0.0035491560890959857
dmw=18235	AT5G14120	-0.658854130813964	0.016793337035553454	0.06345297809126044
dmw=18241	AT5G14220	-0.44205408864263235	0.06726394424524575	0.17984587878230895
dmw=18242	AT5G14220	-0.2926085399693649	0.179216146229986	0.36144620237065267
dmw=18244	AT5G14230	0.03043624405022225	0.9372105027809947	0.9728609445604915
dmw=18266	AT5G14550	-0.6931909650893187	0.020472268519334508	0.07394101688747874
dmw=18274	AT5G14610	-0.09893604276950912	0.5033857933123271	0.7072743182923773
dmw=18279	AT5G14650	0.139843182959626	0.6492079780116174	0.8176691251264269
dmw=18327	AT5G15420	-0.10863441163864086	0.6791485526537906	0.8381853494058843
dmw=18368	AT5G15780	-0.7162770674370861	0.002216479698676554	0.013277253999877114
dmw=18373	AT5G15840	-0.5213846565187416	0.1178849113116105	0.27626463948598795
dmw=18375	AT5G15845	-0.05422189816828689	0.8218874890770723	0.9157799225085341
dmw=18414	AT5G16290	-0.03817412839947989	0.8722449402138835	0.9373567542120625
dmw=18498	AT5G17320	-1.0296825813819064	0.05206254160221051	0.14902750836250467
dmw=18533	AT5G17730	0.12404629945623584	0.5598849254629112	0.7532145922306978
dmw=18543	AT5G17920	-0.23041518453545815	0.4466553787472032	0.6592461599778432
dmw=18551	AT5G18050	-1.0374265646562613	0.00029159315823980194	0.002841876177130768
dmw=18553	AT5G18070	-0.7814900795938803	3.295529240505286e-05	0.0005699873108930269
dmw=18586	AT5G18410	-0.46907543591238937	0.17851730541767535	0.36115197867035476
dmw=18652	AT5G19020	-0.04756610123750252	0.8603276453422228	0.9341134822990713
dmw=18662	AT5G19220	-0.6375934479129104	0.014235353936573502	0.05620905027045743
dmw=18760	AT5G20050	-1.055743002524354	1.3153116250107561e-06	5.384008918377361e-05
dmw=18772	AT5G20250	-0.1952188035025271	0.5796273461676811	0.7657479448147133
dmw=18773	AT5G20250	0.02949792720320654	0.9268517533885468	0.9678349941846389
dmw=18775	AT5G20270	-0.8569527975363932	5.5233159774318116e-05	0.000847829002535783
dmw=18797	AT5G20480	-0.3904991002859281	0.16767328604622053	0.3496170527277455
dmw=18909	AT5G22300	-0.2216552476407804	0.030044683506701014	0.09891386419900494
dmw=18928	AT5G22510	0.5965605900738773	0.10099763623182531	0.24608154224738388
dmw=18977	AT5G22920	-0.3660727212086624	0.10254683426798598	0.24883279247221599
dmw=18985	AT5G23050	-0.7433156548900005	0.00040451290541002207	0.0036525135870846114
dmw=19016	AT5G23350	-0.21077756022694805	0.14389138460224948	0.3127409208700219
dmw=19036	AT5G23575	-0.2163846541160543	0.43708223362546617	0.64980264272648
dmw=19052	AT5G23720	-0.15231620668736506	0.3473786044066637	0.5687745682818439
dmw=19053	AT5G23750	-0.4125678589829045	0.5117643277027978	0.710912437125606
dmw=19071	AT5G24030	-0.47270939419665	0.05414850736033525	0.15321282727763064
dmw=19083	AT5G24200	-0.34311598423116413	0.16249281178514405	0.34168009053451526
dmw=19084	AT5G24210	-0.7844529877990104	0.00030858461411991094	0.002937534156118222
dmw=19087	AT5G24270	-0.8543430010684231	1.2168418098627488e-05	0.00027168758954753736
dmw=19142	AT5G03815	-0.13909718991487036	0.5872465358869496	0.7688046333360066
dmw=19194	AT5G25040	-1.1386572327411821	0.00022525188985206716	0.00231808688875094
dmw=19209	AT5G25110	0.15230531281551699	0.5236845922887319	0.7189832282044258
dmw=19228	AT5G25370	0.06382599794722904	0.7503300407131663	0.8808845984663176
dmw=19229	AT5G25370	0.19444366023124932	0.31227478827713556	0.5238708196780362
dmw=19233	AT5G25420	-0.012044899042852034	0.9577991030444679	0.9828843780067511
dmw=19291	AT5G26030	-0.04185389704649613	0.7865408332797164	0.9003245459442254
dmw=19307	AT5G26200	-0.9555837306366514	5.655756073983862e-06	0.00015784701042845868
dmw=19385	AT5G27120	-0.545934620392868	0.008508036011936346	0.03718102570340866
dmw=19391	AT5G00480	-0.22362761142250698	0.38504545287221137	0.6031069083253515
dmw=19475	AT5G27893	0.3393957313084232	0.13085233915308705	0.29507326523011523
dmw=19478	AT5G00490	-0.7893005557622466	0.00022801356162096165	0.00231808688875094
dmw=19484	AT5G27950	0.29164933168356333	0.04840749396201937	0.1405305025658624
dmw=19485	AT5G27950	0.18072075279266503	0.27079953521787375	0.47573938375901137
dmw=19504	AT5G28060	-0.11900253146184527	0.6953831197232441	0.8505283575897845
dmw=19506	AT5G28080	0.7782695174713224	0.03909017570196102	0.12121902970204075
dmw=19507	AT5G04665	-0.34081479932997366	0.35431792631578807	0.5767315292609047
dmw=19533	AT5G28410	0.0407520977190936	0.8006724430049752	0.9052611934846994
dmw=19536	AT5G28463	0.21572298244856292	0.4560368005463392	0.6658330396665437
dmw=19574	AT5G28824	0.28502222726333626	0.4328770697811971	0.6474702091246164
dmw=19624	AT5G29050	0.36663157892351245	0.42426932342656853	0.6392841887978498
dmw=19788	AT5G32590	-0.32085557747114846	0.42515655446705936	0.6392841887978498
dmw=19822	AT5G32670	0.1611865579787587	0.509100884483023	0.710830803054422
dmw=19868	AT5G33806	0.28331733872097137	0.41260056013222757	0.6309757009245025
dmw=19869	AT5G33806	0.24508997418195083	0.27032641230797944	0.4755885878426916
dmw=19879	AT5G34829	-0.12160812287710036	0.7453213637845615	0.878363373058965
dmw=19896	AT5G34850	-0.9625586036515724	0.0004969237683899586	0.004208430259192201
dmw=19904	AT5G34870	-0.10675041335994229	0.8706400076455765	0.9373567542120625
dmw=19911	AT5G34940	0.11533968611909572	0.4619008777556294	0.6673109151575446
dmw=19955	AT5G35375	-0.3827093012092328	0.05540950410462693	0.15534902064036957
dmw=19956	AT5G35375	-0.44907626576389553	0.017489294662685274	0.06508137529023489
dmw=19967	AT5G05185	-0.3734071882105759	0.13247382143345932	0.2974000963807825
dmw=19973	AT5G35450	0.14993324242288775	0.5727423578514026	0.7645901586373604
dmw=20001	AT5G35670	-0.5841420034462714	0.0014177657641694383	0.009462045426087338
dmw=20018	AT5G35732	-0.37779199736894603	0.07166566878222423	0.18764486410356365
dmw=20020	AT5G35740	-0.7664959559818776	0.0015087324307002724	0.009854911834574119
dmw=20051	AT5G35945	-0.22232276443098747	0.4353149208136007	0.6479596639504263
dmw=20064	AT5G36100	0.03464937265389745	0.8557003490853113	0.931773293757732
dmw=20077	AT5G36220	-0.29186602404029494	0.6644819765795935	0.8284100175022749
dmw=20097	AT5G36920	-0.5680828486140056	0.0008665074862265475	0.006609137845255903
dmw=20140	AT5G37270	0.05498750497353533	0.8687971230610569	0.9373567542120625
dmw=20195	AT5G37830	-0.3689651316426866	0.19706329659445945	0.38781046188781443
dmw=20223	AT5G38190	0.3082177158584757	0.1374785740227942	0.3030945940753883
dmw=20224	AT5G38190	0.42597183328533933	0.1968875965105377	0.38781046188781443
dmw=20234	AT5G38220	-0.4001524580662245	0.06529641157112255	0.17700660796763465
dmw=20240	AT5G38380	0.20397433272729892	0.4564684472314371	0.6658330396665437
dmw=20244	AT5G38430	-1.116918129214844	1.8935875263444771e-06	6.64378709243148e-05
dmw=20252	AT5G38490	0.5034655112818748	0.2244782796221349	0.4195296772647319
dmw=20257	AT5G38530	-0.8183737607728396	8.189831427038997e-07	3.6390985850764876e-05
dmw=20290	AT5G38860	-0.514281331675655	0.007151244615040358	0.032767643236080446
dmw=20297	AT5G38895	0.23602798546611675	0.13619079493359068	0.3029751742363213
dmw=20300	AT5G38960	0.22546981979781505	0.5178035863219173	0.7152562474727946
dmw=20305	AT5G39020	-0.2930900752536253	0.1309567830215088	0.29507326523011523
dmw=20310	AT5G39100	-0.10197150962562311	0.7947562235541821	0.9045047660097643
dmw=20313	AT5G39210	-1.1764050041578233	1.5020750132517419e-05	0.0003267175461197813
dmw=20314	AT5G39250	-0.04450801609010137	0.833690495428508	0.9206582089804028
dmw=20328	AT5G39493	0.5386336254454542	0.10850730247832684	0.2597406772775543
dmw=20357	AT5G39890	0.02094110816364179	0.9454954700528189	0.9773303343643616
dmw=20439	AT5G40850	-0.9432437185285235	0.00012376011556644587	0.0015351254738949045
dmw=20440	AT5G40850	-0.926100421120894	4.213688427892881e-07	2.4600191895257414e-05
dmw=20448	AT5G40910	-0.09118011961736441	0.6637839857753489	0.8283808277765533
dmw=20459	AT5G41140	0.0729924252772485	0.8013183365780685	0.9052611934846994
dmw=20499	AT5G41640	0.08326533209851007	0.6853044030928985	0.8423962032012806
dmw=20500	AT5G41670	-0.8268258855682447	0.002010777441205463	0.012284749740300043
dmw=20572	AT5G42480	0.3232553715161327	0.06645432077374168	0.1785687219040586
dmw=20572	AT5G42490	-0.027290271874684975	0.8212844691553474	0.9157799225085341
dmw=20589	AT5G42635	0.04189830073009052	0.9003155550055304	0.9530175528509708
dmw=20595	AT5G42680	-0.15302118564302875	0.18255009583986562	0.36629332956103755
dmw=20615	AT5G42940	-0.47811408783805326	0.06562315680855989	0.17724299661981988
dmw=20628	AT5G43130	0.05230718213553795	0.8125440190611297	0.9126029851316724
dmw=20629	AT5G43130	-0.034140615419560955	0.848140896429247	0.9282682894965377
dmw=20638	AT5G43270	-0.6032058682678455	0.043352725979464476	0.1299547782772881
dmw=20649	AT5G43420	-0.1798941272205487	0.35810193501695387	0.5786173371063412
dmw=20664	AT5G43630	-1.0136114665754365	0.003213846772356907	0.01777749475880307
dmw=20665	AT5G43630	-0.6449577599547314	0.014722833924565287	0.057214050820779024
dmw=20680	AT5G43755	-0.2976903262154163	0.06269540529784765	0.17185258416463595
dmw=20709	AT5G44010	-0.9185156833032081	2.772598689086854e-06	8.730131256919633e-05
dmw=20710	AT5G44010	-0.7408874753584962	6.448616923054396e-05	0.0009540845278928672
dmw=20741	AT5G44410	-0.93100525801257	0.0012789561189436166	0.008965449152822687
dmw=20753	AT5G44572	-0.661880993619776	0.04549414989606342	0.1346188339093154
dmw=20753	AT5G44574	-0.02611486456257637	0.9137199369775277	0.9581964838671256
dmw=20765	AT5G44740	-0.16321660108585778	0.4820123608516973	0.6866719015381488
dmw=20774	AT5G44770	-0.6506451785267807	0.008026009641100555	0.03610234373359517
dmw=20775	AT5G44780	0.06453049790872079	0.7628716723912645	0.8871272856974174
dmw=20776	AT5G44780	-0.06577598537100636	0.730724774335343	0.8686641073415307
dmw=20776	AT5G44785	0.2789351159830886	0.3575009585001684	0.5784073478764252
dmw=20801	AT5G45095	-0.1541867987606687	0.47990112531189655	0.6866719015381488
dmw=20846	AT5G45472	0.3947016257801619	0.05720744679723505	0.160024475323473
dmw=20847	AT5G45490	-0.3602855585766943	0.39467980634710587	0.611953033073543
dmw=20874	AT5G45730	-0.573924405292008	0.003814812286554593	0.02010553428278558
dmw=20883	AT5G45950	-0.7282906541401472	0.0009732864719243691	0.007199974623633284
dmw=20932	AT5G46620	-0.3895626955486284	0.2981472683544965	0.5049997869507885
dmw=20949	AT5G46950	-0.6165735261748361	0.061727977472940974	0.16957932066391837
dmw=20970	AT5G47130	-0.4933388889441117	0.07451988012607386	0.19305994260510273
dmw=20971	AT5G47150	-0.2552166086396564	0.16209628401268958	0.34168009053451526
dmw=20998	AT5G47580	-0.025327895443192246	0.8298362871095678	0.9197102532225174
dmw=21048	AT5G48150	0.027346357056435924	0.9093337471706919	0.956194112909299
dmw=21070	AT5G48410	-0.22662676649571717	0.2856961944999161	0.492054595856798
dmw=21114	AT5G48880	-0.04285706702710803	0.8763921773388021	0.9391008671658369
dmw=21127	AT5G49010	0.01683249912232811	0.9324865680227841	0.9720657941697614
dmw=21164	AT5G49440	-0.6032986494384552	0.029930109210891225	0.09880154330907102
dmw=21195	AT5G49730	-1.1187177856328312	2.129959206249297e-05	0.0004218693395603446
dmw=21196	AT5G49740	-0.9901599010539577	0.00020688478664888428	0.0022091697217811296
dmw=21257	AT5G07605	-0.7302312973925483	0.012831269901353729	0.05200263841208706
dmw=21286	AT5G50860	-0.3989880457319564	0.06157426401439806	0.16953631437148167
dmw=21287	AT5G50860	-0.554565337590667	0.01296985178179783	0.05221959996081225
dmw=21289	AT5G50890	-0.3741001253676373	0.031797648978817726	0.10302773864376824
dmw=21354	AT5G51460	-0.8251041404686066	0.0010857537529268238	0.007889382299373608
dmw=21385	AT5G51740	-0.2775452174335999	0.25785934076595585	0.45758854112802566
dmw=21386	AT5G51750	-0.2749010593896099	0.2059344857590791	0.39721054074152384
dmw=21394	AT5G51850	-0.5173491738372424	0.13681028053556102	0.3030945940753883
dmw=21406	AT5G52060	-0.5384474502499619	0.0026315549420765213	0.015243157872028153
dmw=21407	AT5G52100	0.017119635190137972	0.9381346711200234	0.9729977838981323
dmw=21409	AT5G52110	-0.6302911329883565	0.012003104591707132	0.04913270812872119
dmw=21432	AT5G52540	0.3426641443446651	0.09480597890309506	0.23561641852981094
dmw=21455	AT5G52920	-0.7179621532699397	0.04685630914083368	0.13732588931967485
dmw=21488	AT5G53210	-0.19861524493921742	0.36630229938095094	0.5849404728736122
dmw=21504	AT5G53450	-0.7835513991532636	0.11655992780896028	0.27420611369617476
dmw=21519	AT5G53500	-0.48857941185534515	0.07665141636921387	0.1965092678525984
dmw=21536	AT5G53760	-0.4444997527210651	0.020119992406085092	0.07288304033826694
dmw=21550	AT5G53970	-1.0264068721391189	0.008298298516582219	0.03670721812256719
dmw=21552	AT5G54030	0.08430889327082881	0.7337836960323065	0.8714568459648669
dmw=21554	AT5G54040	-0.1238693515058976	0.403159740523091	0.6211796252978116
dmw=21555	AT5G54050	0.27752442692812457	0.20047549000696585	0.39200397182695496
dmw=21565	AT5G54260	1.1780057986510284	0.006763908503461309	0.03158205187167486
dmw=21567	AT5G54260	-1.2105409616357288	0.0041604793390235695	0.02119945488929852
dmw=21568	AT5G54280	0.37296529716317695	0.04028683374506527	0.12338717225060515
dmw=21574	AT5G54380	0.47125174392343494	0.12289532024359377	0.282919739795328
dmw=21596	AT5G54700	-0.17012819987931388	0.3763775509016546	0.5943212357021559
dmw=21603	AT5G54800	0.5816286668860485	0.00012781285717436744	0.0015540018674269627
dmw=21636	AT5G55220	0.285684058496128	0.28975001748176815	0.49370897329561514
dmw=21648	AT5G55390	-1.0550477702545298	0.040291739472713896	0.12338717225060515
dmw=21654	AT5G55450	-0.02253026949486987	0.8623163165579993	0.9346256652516476
dmw=21655	AT5G55460	-0.2629509235031158	0.1835298794231036	0.3670597588462072
dmw=21683	AT5G55790	0.10511576825496176	0.8288111142392085	0.9197102532225174
dmw=21684	AT5G55790	-0.343059209941641	0.2717974717273607	0.4764980069459957
dmw=21696	AT5G55910	0.0462213210813048	0.8907447745710086	0.9478635902714027
dmw=21700	AT5G55960	0.6052490426214675	0.0034681902214108557	0.01876183961186137
dmw=21703	AT5G56000	0.42378815240073886	0.026618796124296337	0.09079967122398862
dmw=21738	AT5G56490	-0.4598651134125327	0.023922397369053265	0.08275127878647157
dmw=21742	AT5G56530	-0.024352827969489052	0.9119558892888664	0.9571639590142974
dmw=21796	AT5G57320	0.38264824232995037	0.045441582335366375	0.1346188339093154
dmw=21806	AT5G57565	0.8999393255301578	5.107644335003789e-05	0.0008041265696646992
dmw=21818	AT5G57710	-0.8047945051761187	0.00014499456918335376	0.001664049822029518
dmw=21822	AT5G57890	0.5756402894595476	0.03406367479368734	0.10880694609268449
dmw=21843	AT5G58140	-0.8221625560907677	0.013780217807014777	0.054764101834997234
dmw=21876	AT5G58520	0.48115367108187945	0.0013634840941063758	0.009301991486459053
dmw=21907	AT5G59080	-0.7240160907579987	0.2927603266622167	0.49756594561701456
dmw=21931	AT5G59660	-0.7332765990380322	0.0004091588793311831	0.0036674971081656414
dmw=21933	AT5G59670	-0.2871421156202818	0.19574925444143731	0.38646315828631034
dmw=21959	AT5G60050	-0.6618260995162503	0.012918330616790194	0.052183256570455125
dmw=21972	AT5G60210	-0.8020403829758808	2.14640036223176e-06	6.936262223212108e-05
dmw=21987	AT5G60540	0.8387729740453538	0.01120992127213541	0.046822392252320696
dmw=21999	AT5G60690	0.8878845544515916	0.16929249817159311	0.3505753587769247
dmw=22009	AT5G60920	-0.37448089149098224	0.1760855113728644	0.35919104313268685
dmw=22025	AT5G61070	0.20132689164081938	0.10191761489753266	0.24783134870132695
dmw=22126	AT5G62350	-0.31544242434521375	0.4045537553763081	0.621767223532048
dmw=22181	AT5G63020	-0.7210882492356789	0.0025170636027627854	0.014789254087046413
dmw=22211	AT5G63550	0.704213032510803	0.00023468264689280479	0.0023430104909297907
dmw=22226	AT5G63850	0.9511937140179854	3.701575630109183e-05	0.0006313242880241774
dmw=22250	AT5G63980	-0.44113452758125205	0.034321523193557114	0.10890653871237245
dmw=22293	AT5G64470	-0.48457186713605727	0.0465679356153144	0.13680723668805284
dmw=22344	AT5G65280	0.1089914187150289	0.5199711948843895	0.7171164825036531
dmw=22397	AT5G66050	-0.31683526087105673	0.09594208422791906	0.2356337588637692
dmw=22413	AT5G66530	-0.6519120480370261	0.006373724426260549	0.030219820831845382
dmw=22415	AT5G66600	-0.29632201365914135	0.14266808987609259	0.31118368448994976
dmw=22431	AT5G66815	0.10275717899502114	0.6563852564245047	0.8224909131523386
dmw=22454	AT5G67340	0.22807315736516565	0.3217256529437792	0.537522587503348
dmw=22455	AT5G67385	-0.8774712484491282	0.0035032390478198787	0.01886832259088952
dmw=22456	AT5G67385	-0.051218130086949205	0.8333565308821032	0.9206582089804028
